CustomerID	Recency	Frequency	Monetary	R	F	M	RFM_Score	Segment
15299	68	8	1952.08	2	5	4	254	can not loose
17287	27	5	841.41	4	4	3	443	loyal customers
17706	5	19	9619.539999999999	5	5	5	555	champions
16792	283	2	110.38000000000001	1	2	1	121	hibernating
17043	33	4	1735.1799999999998	3	4	4	344	loyal customers
16031	93	2	548.94	2	2	3	223	hibernating
16612	33	4	1187.66	3	4	4	344	loyal customers
17667	67	5	2055.51	3	4	5	345	loyal customers
15675	82	3	323.69	2	3	2	232	at risk
16225	45	5	1096.3200000000002	3	4	4	344	loyal customers
17162	29	11	1707.2100000000003	4	5	4	454	loyal customers
14586	228	3	134.15999999999997	1	3	1	131	at risk
14662	29	4	771.1700000000003	4	4	3	443	loyal customers
17795	180	2	350.39000000000004	1	2	2	122	hibernating
17920	5	15	3468.19	5	5	5	555	champions
16317	120	3	1341.65	2	3	4	234	at risk
14499	27	3	815.3199999999999	4	3	3	433	potential loyalists
16022	261	1	628.2800000000001	1	1	3	113	hibernating
17463	17	6	1881.36	4	4	4	444	loyal customers
12853	108	9	1881.7000000000003	2	5	4	254	can not loose
15114	31	10	2760.5599999999995	4	5	5	455	loyal customers
13717	33	7	1432.26	3	5	4	354	loyal customers
16148	297	1	76.32000000000001	1	1	1	111	hibernating
15182	155	2	622.8500000000001	2	2	3	223	hibernating
16096	265	1	320.62	1	1	2	112	hibernating
16809	24	6	912.7400000000002	4	4	4	444	loyal customers
15018	39	3	345.01	3	3	2	332	need attention
17507	262	2	605.5799999999999	1	2	3	123	hibernating
13475	192	4	1431.7799999999997	1	4	4	144	at risk
13414	134	3	1390.5	2	3	4	234	at risk
13865	59	4	501.55999999999995	3	4	3	343	loyal customers
12679	53	9	1058.6700000000003	3	5	4	354	loyal customers
15750	3	6	2124.96	5	4	5	545	champions
17995	282	1	76.1	1	1	1	111	hibernating
15106	18	7	1407.7299999999998	4	5	4	454	loyal customers
13716	270	1	138.28	1	1	1	111	hibernating
14636	37	2	609.85	3	2	3	323	about to sleep
13013	2	13	3258.65	5	5	5	555	champions
16620	4	2	178.96	5	2	1	521	potential loyalists
17282	131	3	1703.4099999999999	2	3	4	234	at risk
13848	93	2	935.0	2	2	4	224	hibernating
15709	284	1	133.25	1	1	1	111	hibernating
16212	20	3	681.19	4	3	3	433	potential loyalists
17646	220	3	744.6600000000001	1	3	3	133	at risk
13650	17	7	1809.34	4	5	4	454	loyal customers
14226	29	7	2201.6399999999994	4	5	5	455	loyal customers
12843	66	9	1680.7599999999998	3	5	4	354	loyal customers
12811	261	3	514.85	1	3	3	133	at risk
17830	2	3	398.7	5	3	2	532	potential loyalists
14538	65	2	388.24999999999994	3	2	2	322	about to sleep
14535	60	4	2841.0899999999992	3	4	5	345	loyal customers
16915	10	6	621.68	5	4	3	543	champions
17376	71	2	203.2	2	2	1	221	hibernating
12401	304	1	84.3	1	1	1	111	hibernating
17107	33	7	10380.43	3	5	5	355	loyal customers
13344	68	3	2543.7200000000003	2	3	5	235	at risk
15589	253	4	456.58	1	4	2	142	at risk
16546	291	1	487.75	1	1	3	113	hibernating
13610	13	9	1115.4300000000003	4	5	4	454	loyal customers
16027	92	7	852.12	2	5	3	253	can not loose
16293	9	11	1857.9899999999998	5	5	4	554	champions
17921	65	4	826.5199999999998	3	4	3	343	loyal customers
13452	260	2	590.0	1	2	3	123	hibernating
17946	234	2	149.57999999999998	1	2	1	121	hibernating
16698	227	2	1998.0	1	2	5	125	hibernating
17781	160	2	188.01999999999998	2	2	1	221	hibernating
16951	124	4	1262.750000000001	2	4	4	244	at risk
16573	74	4	648.4099999999999	2	4	3	243	at risk
13265	54	5	2107.66	3	4	5	345	loyal customers
15502	16	17	4997.460000000001	4	5	5	455	loyal customers
16374	67	2	473.02999999999986	3	2	3	323	about to sleep
16592	5	19	4073.2799999999993	5	5	5	555	champions
17686	8	7	5739.46	5	5	5	555	champions
13951	177	3	674.4499999999999	1	3	3	133	at risk
12817	282	1	166.04	1	1	1	111	hibernating
16005	13	4	615.3899999999999	4	4	3	443	loyal customers
13946	80	3	561.5699999999999	2	3	3	233	at risk
15483	162	4	233.81000000000006	2	4	2	242	at risk
14870	262	1	327.24999999999994	1	1	2	112	hibernating
17698	261	1	154.95000000000002	1	1	1	111	hibernating
14890	254	1	125.65	1	1	1	111	hibernating
14465	247	3	1058.62	1	3	4	134	at risk
16084	300	1	436.17999999999995	1	1	2	112	hibernating
15125	26	23	11117.050000000001	4	5	5	455	loyal customers
15752	40	7	2369.2800000000007	3	5	5	355	loyal customers
17537	30	2	897.6200000000003	4	2	3	423	potential loyalists
17867	31	8	622.75	4	5	3	453	loyal customers
15092	216	2	457.81000000000006	1	2	2	122	hibernating
15819	50	4	1905.4499999999998	3	4	4	344	loyal customers
17604	218	2	309.36	1	2	2	122	hibernating
13606	30	3	280.53999999999996	4	3	2	432	potential loyalists
15903	10	8	5126.34	5	5	5	555	champions
14562	4	22	4709.219999999998	5	5	5	555	champions
18071	258	1	194.04999999999998	1	1	1	111	hibernating
16940	53	3	3049.879999999999	3	3	5	335	need attention
14157	20	3	400.4300000000001	4	3	2	432	potential loyalists
13538	44	7	1280.85	3	5	4	354	loyal customers
17071	9	14	2385.48	5	5	5	555	champions
13501	243	2	1310.4699999999998	1	2	4	124	hibernating
15426	20	5	1023.43	4	4	4	444	loyal customers
15756	62	4	532.9600000000002	3	4	3	343	loyal customers
16678	3	17	3013.8299999999995	5	5	5	555	champions
14110	4	13	5669.649999999999	5	5	5	555	champions
18224	264	1	158.95000000000002	1	1	1	111	hibernating
14064	30	7	1188.32	4	5	4	454	loyal customers
15917	248	1	123.10000000000001	1	1	1	111	hibernating
17291	309	1	550.8000000000001	1	1	3	113	hibernating
14760	295	2	53.8	1	2	1	121	hibernating
18078	218	2	336.13	1	2	2	122	hibernating
12823	75	5	1759.5	2	4	4	244	at risk
12990	32	3	409.5	4	3	2	432	potential loyalists
17034	17	4	734.5699999999999	4	4	3	443	loyal customers
14730	2	8	2005.0599999999995	5	5	5	555	champions
14507	24	7	1368.1800000000003	4	5	4	454	loyal customers
18159	302	1	530.1500000000002	1	1	3	113	hibernating
12933	25	4	606.28	4	4	3	443	loyal customers
15622	4	16	3224.5299999999997	5	5	5	555	champions
15381	214	2	596.85	1	2	3	123	hibernating
13072	267	1	177.14999999999998	1	1	1	111	hibernating
13512	261	1	251.20999999999998	1	1	2	112	hibernating
16609	16	9	5450.959999999999	4	5	5	455	loyal customers
13208	59	7	1205.9	3	5	4	354	loyal customers
16842	65	4	1260.44	3	4	4	344	loyal customers
16769	261	1	380.3899999999999	1	1	2	112	hibernating
13588	16	13	2445.1199999999994	4	5	5	455	loyal customers
12949	31	10	4143.0199999999995	4	5	5	455	loyal customers
14457	311	1	113.64	1	1	1	111	hibernating
13301	104	4	618.0899999999999	2	4	3	243	at risk
16449	191	3	674.6899999999998	1	3	3	133	at risk
14633	267	1	344.9000000000001	1	1	2	112	hibernating
14850	312	1	325.75	1	1	2	112	hibernating
17859	305	1	148.21	1	1	1	111	hibernating
14128	61	2	637.5	3	2	3	323	about to sleep
16979	4	8	1809.05	5	5	4	554	champions
14959	60	5	684.9700000000001	3	4	3	343	loyal customers
16208	45	2	664.26	3	2	3	323	about to sleep
16217	236	4	259.39	1	4	2	142	at risk
13249	93	3	711.4100000000001	2	3	3	233	at risk
15249	32	15	6657.36	4	5	5	455	loyal customers
17045	114	3	339.43999999999994	2	3	2	232	at risk
13975	32	7	2503.23	4	5	5	455	loyal customers
16728	47	4	1054.67	3	4	4	344	loyal customers
14367	9	19	9167.820000000002	5	5	5	555	champions
14747	248	2	294.3	1	2	2	122	hibernating
12464	11	8	1212.0500000000002	5	5	4	554	champions
12897	205	2	216.5	1	2	1	121	hibernating
15150	18	11	5303.970000000001	4	5	5	455	loyal customers
13481	46	7	1781.06	3	5	4	354	loyal customers
13870	3	10	2751.25	5	5	5	555	champions
16495	4	3	684.4099999999999	5	3	3	533	potential loyalists
13631	100	12	3021.7699999999995	2	5	5	255	can not loose
13035	58	3	886.6299999999999	3	3	3	333	need attention
12582	239	2	511.3599999999999	1	2	3	123	hibernating
15724	202	3	212.3	1	3	1	131	at risk
18149	51	3	612.0799999999999	3	3	3	333	need attention
17060	267	1	234.24	1	1	2	112	hibernating
14235	11	6	3093.86	5	4	5	545	champions
14852	59	6	2836.69	3	4	5	345	loyal customers
14497	302	2	457.4699999999999	1	2	2	122	hibernating
16709	85	5	3029.870000000001	2	4	5	245	at risk
14915	86	3	258.83	2	3	2	232	at risk
15026	81	3	469.0	2	3	3	233	at risk
16917	277	1	391.5200000000001	1	1	2	112	hibernating
17966	38	5	1098.43	3	4	4	344	loyal customers
15624	117	4	588.13	2	4	3	243	at risk
14745	113	6	1167.1599999999999	2	4	4	244	at risk
17864	13	3	597.5	4	3	3	433	potential loyalists
16509	297	1	363.7	1	1	2	112	hibernating
17711	11	2	385.1	5	2	2	522	potential loyalists
17426	5	7	5022.259999999999	5	5	5	555	champions
15019	267	1	265.9999999999999	1	1	2	112	hibernating
14071	4	9	1307.41	5	5	4	554	champions
17486	262	1	396.87000000000006	1	1	2	112	hibernating
17754	1	6	1739.92	5	4	4	544	champions
13728	37	6	1016.1400000000001	3	4	4	344	loyal customers
16426	3	10	1908.2500000000002	5	5	4	554	champions
16023	47	3	719.8100000000001	3	3	3	333	need attention
13341	261	1	775.8499999999999	1	1	3	113	hibernating
16253	32	3	3665.620000000001	4	3	5	435	potential loyalists
15632	16	10	3147.31	4	5	5	455	loyal customers
17470	45	4	946.6699999999998	3	4	4	344	loyal customers
17191	29	4	1585.02	4	4	4	444	loyal customers
16621	52	4	813.48	3	4	3	343	loyal customers
14350	271	2	258.69999999999993	1	2	2	122	hibernating
13720	117	4	799.9000000000001	2	4	3	243	at risk
16471	275	1	223.95	1	1	1	111	hibernating
12937	16	4	1504.2699999999995	4	4	4	444	loyal customers
17669	43	7	3406.72	3	5	5	355	loyal customers
16142	250	1	535.3400000000001	1	1	3	113	hibernating
14964	248	1	206.21	1	1	1	111	hibernating
17180	57	6	780.38	3	4	3	343	loyal customers
14048	278	2	375.1299999999999	1	2	2	122	hibernating
15121	51	2	457.72	3	2	2	322	about to sleep
13973	288	1	264.7	1	1	2	112	hibernating
13166	283	2	414.69999999999993	1	2	2	122	hibernating
14112	23	12	2774.1700000000005	4	5	5	455	loyal customers
17134	107	2	424.99999999999994	2	2	2	222	hibernating
15408	265	1	267.17999999999995	1	1	2	112	hibernating
13652	46	2	786.28	3	2	3	323	about to sleep
13425	109	3	1624.2099999999996	2	3	4	234	at risk
15651	37	3	646.3	3	3	3	333	need attention
12654	11	5	601.98	5	4	3	543	champions
16859	107	5	473.14	2	4	3	243	at risk
13584	307	1	142.40000000000003	1	1	1	111	hibernating
18093	94	5	2083.42	2	4	5	245	at risk
12945	289	1	462.95000000000005	1	1	3	113	hibernating
15393	17	2	231.86	4	2	2	422	potential loyalists
14740	192	4	1423.21	1	4	4	144	at risk
16518	62	3	480.9200000000001	3	3	3	333	need attention
17096	10	7	992.68	5	5	4	554	champions
16905	6	7	2831.08	5	5	5	555	champions
14766	9	5	2292.9700000000003	5	4	5	545	champions
18185	250	1	304.25	1	1	2	112	hibernating
16156	9	13	3024.6200000000003	5	5	5	555	champions
12565	282	2	131.17	1	2	1	121	hibernating
17873	81	5	1549.21	2	4	4	244	at risk
14272	74	2	437.96000000000004	2	2	2	222	hibernating
16327	15	5	3308.619999999999	4	4	5	445	loyal customers
14475	72	6	799.8199999999999	2	4	3	243	at risk
16738	298	1	3.75	1	1	1	111	hibernating
15755	2	8	2318.88	5	5	5	555	champions
14840	268	1	62.85	1	1	1	111	hibernating
17603	51	5	-1165.3	3	4	1	341	loyal customers
13736	6	3	723.9999999999999	5	3	3	533	potential loyalists
17438	248	2	378.30000000000007	1	2	2	122	hibernating
17374	219	2	495.77000000000004	1	2	3	123	hibernating
14267	151	7	1279.0900000000001	2	5	4	254	can not loose
15716	146	3	571.71	2	3	3	233	at risk
15353	255	1	465.3699999999999	1	1	3	113	hibernating
17140	248	1	465.32	1	1	3	113	hibernating
17619	313	1	218.52000000000004	1	1	1	111	hibernating
16566	16	6	614.01	4	4	3	443	loyal customers
15676	10	5	3324.0899999999992	5	4	5	545	champions
16906	82	4	579.77	2	4	3	243	at risk
17884	4	2	392.83	5	2	2	522	potential loyalists
17361	50	3	488.20000000000005	3	3	3	333	need attention
14481	165	2	636.51	2	2	3	223	hibernating
17356	312	1	178.21999999999997	1	1	1	111	hibernating
13706	303	1	330.78999999999996	1	1	2	112	hibernating
13722	121	4	2369.1600000000008	2	4	5	245	at risk
16475	89	4	544.3	2	4	3	243	at risk
14352	158	4	1078.96	2	4	4	244	at risk
17262	53	4	984.5	3	4	4	344	loyal customers
17337	152	7	1944.3200000000006	2	5	4	254	can not loose
13334	83	3	3536.8200000000006	2	3	5	235	at risk
15270	16	9	2298.2	4	5	5	455	loyal customers
18211	26	5	600.0700000000002	4	4	3	443	loyal customers
14336	17	4	1614.91	4	4	4	444	loyal customers
16297	213	4	275.40000000000003	1	4	2	142	at risk
12399	120	4	1108.65	2	4	4	244	at risk
16245	24	5	1352.3600000000001	4	4	4	444	loyal customers
17348	15	5	1159.5200000000002	4	4	4	444	loyal customers
18068	290	1	101.69999999999999	1	1	1	111	hibernating
17863	60	5	2775.2799999999997	3	4	5	345	loyal customers
16180	101	10	10217.48	2	5	5	255	can not loose
13494	312	1	316.26	1	1	2	112	hibernating
16788	124	2	597.4800000000002	2	2	3	223	hibernating
13305	5	9	1864.6599999999999	5	5	4	554	champions
15855	137	5	712.24	2	4	3	243	at risk
18263	24	4	1211.08	4	4	4	444	loyal customers
16170	51	7	1880.4200000000003	3	5	4	354	loyal customers
15550	5	4	575.63	5	4	3	543	champions
15236	299	1	321.05	1	1	2	112	hibernating
13873	120	4	381.70000000000005	2	4	2	242	at risk
13800	310	1	558.3199999999997	1	1	3	113	hibernating
15722	36	6	2181.21	3	4	5	345	loyal customers
14693	265	1	172.9	1	1	1	111	hibernating
15021	9	10	1682.6399999999996	5	5	4	554	champions
14129	2	5	1123.86	5	4	4	544	champions
14851	24	2	511.34999999999997	4	2	3	423	potential loyalists
13330	93	3	1140.93	2	3	4	234	at risk
17035	246	3	388.33000000000004	1	3	2	132	at risk
15885	93	3	379.34999999999997	2	3	2	232	at risk
14466	30	6	1892.65	4	4	4	444	loyal customers
15319	284	1	204.5	1	1	1	111	hibernating
13316	38	5	5815.49	3	4	5	345	loyal customers
18094	82	7	3017.2999999999997	2	5	5	255	can not loose
15321	50	4	2650.730000000001	3	4	5	345	loyal customers
13044	292	1	560.4700000000001	1	1	3	113	hibernating
15053	5	3	697.79	5	3	3	533	potential loyalists
17139	16	15	10585.570000000002	4	5	5	455	loyal customers
17654	278	1	117.54999999999998	1	1	1	111	hibernating
15628	5	9	2546.46	5	5	5	555	champions
16938	9	5	1903.130000000002	5	4	4	544	champions
15257	282	2	232.14999999999998	1	2	2	122	hibernating
18173	87	4	2106.84	2	4	5	245	at risk
13037	139	3	881.0699999999999	2	3	3	233	at risk
15894	254	1	106.81	1	1	1	111	hibernating
13630	6	11	1995.68	5	5	5	555	champions
15132	19	5	977.9300000000001	4	4	4	444	loyal customers
13821	145	2	385.63999999999993	2	2	2	222	hibernating
14461	149	3	2103.06	2	3	5	235	at risk
16081	57	4	2649.2999999999997	3	4	5	345	loyal customers
14600	306	1	393.3299999999999	1	1	2	112	hibernating
14754	45	2	638.05	3	2	3	323	about to sleep
14165	276	1	122.53999999999999	1	1	1	111	hibernating
14470	12	2	461.18999999999994	5	2	3	523	potential loyalists
14817	201	2	1110.3400000000001	1	2	4	124	hibernating
16224	58	4	1295.2999999999997	3	4	4	344	loyal customers
13161	314	1	112.75	1	1	1	111	hibernating
14188	9	10	2018.91	5	5	5	555	champions
17323	16	9	908.99	4	5	4	454	loyal customers
16349	291	1	53.5	1	1	1	111	hibernating
16462	65	4	102.0	3	4	1	341	loyal customers
15244	66	2	631.57	3	2	3	323	about to sleep
17492	249	1	374.57	1	1	2	112	hibernating
17105	160	2	665.78	2	2	3	223	hibernating
13718	247	2	306.55	1	2	2	122	hibernating
16466	34	7	1603.46	3	5	4	354	loyal customers
14506	18	4	1742.4700000000003	4	4	4	444	loyal customers
15452	30	3	538.7299999999999	4	3	3	433	potential loyalists
13751	289	1	296.24999999999994	1	1	2	112	hibernating
14570	281	2	218.05999999999997	1	2	1	121	hibernating
12435	80	2	7829.889999999999	2	2	5	225	hibernating
16216	268	1	914.9300000000002	1	1	4	114	hibernating
13309	8	5	1456.79	5	4	4	544	champions
13077	2	3	415.55000000000007	5	3	2	532	potential loyalists
16808	100	2	288.42	2	2	2	222	hibernating
12955	2	14	4734.26	5	5	5	555	champions
15861	13	9	3000.3599999999997	4	5	5	455	loyal customers
14041	267	1	141.41	1	1	1	111	hibernating
18108	249	2	264.65	1	2	2	122	hibernating
14289	9	6	911.26	5	4	4	544	champions
16571	4	5	1285.22	5	4	4	544	champions
16356	198	4	210.32000000000002	1	4	1	141	at risk
16402	265	1	87.8	1	1	1	111	hibernating
16109	219	2	611.8799999999999	1	2	3	123	hibernating
17171	290	1	224.90999999999997	1	1	1	111	hibernating
18016	33	4	1326.9099999999999	3	4	4	344	loyal customers
13151	204	2	1250.3700000000003	1	2	4	124	hibernating
14162	174	2	289.36	1	2	2	122	hibernating
17138	276	1	380.5	1	1	2	112	hibernating
14193	68	2	853.3899999999999	2	2	3	223	hibernating
14155	267	1	118.75	1	1	1	111	hibernating
12902	265	1	138.68	1	1	1	111	hibernating
12408	33	9	2842.5700000000006	3	5	5	355	loyal customers
15406	19	4	426.6099999999999	4	4	2	442	loyal customers
13684	286	2	64.23000000000002	1	2	1	121	hibernating
14483	150	2	129.20000000000002	2	2	1	221	hibernating
16976	268	1	251.51999999999998	1	1	2	112	hibernating
13132	262	1	77.3	1	1	1	111	hibernating
14021	156	3	631.9	2	3	3	233	at risk
12852	291	2	299.74999999999994	1	2	2	122	hibernating
15712	10	5	1072.36	5	4	4	544	champions
17133	16	7	4892.240000000002	4	5	5	455	loyal customers
17783	73	2	283.47	2	2	2	222	hibernating
18250	302	2	342.92	1	2	2	122	hibernating
15303	291	1	574.02	1	1	3	113	hibernating
14473	75	2	234.34000000000003	2	2	2	222	hibernating
16693	69	2	482.01	2	2	3	223	hibernating
14035	29	5	1428.02	4	4	4	444	loyal customers
13533	183	3	270.79	1	3	2	132	at risk
16515	53	5	1627.1299999999997	3	4	4	344	loyal customers
13880	22	12	3121.97	4	5	5	455	loyal customers
15301	51	13	4354.75	3	5	5	355	loyal customers
14758	145	4	1484.0600000000002	2	4	4	244	at risk
17440	148	5	177.1	2	4	1	241	at risk
14231	180	5	822.0600000000001	1	4	3	143	at risk
12759	53	3	1531.44	3	3	4	334	need attention
14603	275	1	660.0	1	1	3	113	hibernating
16766	274	2	1145.6	1	2	4	124	hibernating
17272	43	5	2144.5299999999997	3	4	5	345	loyal customers
14546	5	9	2487.0199999999995	5	5	5	555	champions
15201	79	11	927.8400000000001	2	5	4	254	can not loose
15365	26	9	1330.4500000000003	4	5	4	454	loyal customers
14762	264	1	300.52	1	1	2	112	hibernating
14348	261	1	409.57	1	1	2	112	hibernating
17749	179	2	674.52	1	2	3	123	hibernating
13753	288	1	741.26	1	1	3	113	hibernating
16135	263	1	517.5499999999998	1	1	3	113	hibernating
15245	135	3	2515.84	2	3	5	235	at risk
17701	253	1	417.95000000000005	1	1	2	112	hibernating
12350	311	1	334.40000000000003	1	1	2	112	hibernating
15090	309	1	381.32000000000005	1	1	2	112	hibernating
14036	285	1	626.6499999999999	1	1	3	113	hibernating
15636	90	2	724.76	2	2	3	223	hibernating
14727	275	1	268.58	1	1	2	112	hibernating
12456	45	4	3153.89	3	4	5	345	loyal customers
14419	11	5	933.96	5	4	4	544	champions
12569	3	35	4064.9900000000002	5	5	5	555	champions
14540	10	3	996.26	5	3	4	534	potential loyalists
18086	275	1	101.33999999999999	1	1	1	111	hibernating
13169	64	2	712.8799999999999	3	2	3	323	about to sleep
13137	11	9	3605.0800000000004	5	5	5	555	champions
14936	10	9	8117.42	5	5	5	555	champions
13900	184	3	740.95	1	3	3	133	at risk
17227	19	5	797.0699999999999	4	4	3	443	loyal customers
16332	29	8	1583.2000000000003	4	5	4	454	loyal customers
14934	73	3	1888.8400000000006	2	3	4	234	at risk
14059	267	1	183.59999999999997	1	1	1	111	hibernating
16584	81	3	908.0300000000002	2	3	4	234	at risk
16960	39	3	507.05000000000007	3	3	3	333	need attention
16625	275	1	333.08000000000004	1	1	2	112	hibernating
14408	11	7	2606.5299999999997	5	5	5	555	champions
16386	29	2	317.2	4	2	2	422	potential loyalists
15860	41	7	874.5500000000001	3	5	3	353	loyal customers
15220	52	7	1758.92	3	5	4	354	loyal customers
15656	46	4	748.5000000000001	3	4	3	343	loyal customers
13226	274	1	108.21000000000001	1	1	1	111	hibernating
16036	88	2	758.9200000000001	2	2	3	223	hibernating
17165	285	1	158.68	1	1	1	111	hibernating
14632	263	1	114.55999999999999	1	1	1	111	hibernating
16098	88	6	1575.03	2	4	4	244	at risk
14880	78	3	706.19	2	3	3	233	at risk
14467	18	4	598.76	4	4	3	443	loyal customers
13824	33	5	1698.94	3	4	4	344	loyal customers
12913	5	4	2066.0099999999998	5	4	5	545	champions
13216	268	1	333.74	1	1	2	112	hibernating
14304	223	2	197.10000000000002	1	2	1	121	hibernating
12507	135	4	1258.06	2	4	4	244	at risk
13799	117	2	688.8599999999999	2	2	3	223	hibernating
17388	78	4	1259.5600000000002	2	4	4	244	at risk
15364	96	2	913.1900000000002	2	2	4	224	hibernating
14609	73	4	601.5600000000001	2	4	3	243	at risk
12372	72	3	1298.04	2	3	4	234	at risk
17508	281	1	387.31	1	1	2	112	hibernating
17763	264	1	15.0	1	1	1	111	hibernating
15228	67	5	3376.96	3	4	5	345	loyal customers
17856	2	6	1393.79	5	4	4	544	champions
17931	135	2	408.36	2	2	2	222	hibernating
15289	30	4	935.1000000000001	4	4	4	444	loyal customers
17362	240	2	312.23	1	2	2	122	hibernating
13654	44	6	2707.3299999999995	3	4	5	345	loyal customers
17874	186	7	658.26	1	5	3	153	can not loose
17956	250	1	12.75	1	1	1	111	hibernating
13863	246	2	299.56	1	2	2	122	hibernating
12458	72	2	947.4000000000001	2	2	4	224	hibernating
